Page,Beer,Brewer,Rating,Review,User,Place
34,San Miguel Magna Tostada 0.0,San Miguel Spain (Mahou San Miguel),2.5,"33cl Can @ Lupa Supermarket, Guijuelo, Spain. Amber colour with a thin white head. Aroma is malt, straw. Taste is malt, sweet, grain. Medium body, average carbonation.",melush,"Barcelona, Catalonia"
34,Spartacus Back & Future 2,Spartacus Brewing,4.4,"Borefts 2024. A black beer, no head. Aroma of cocoa, coconut, bourbon, vanilla. Taste of sweet chocolate, caramel, vanilla, bourbon, coconut. Very good.",Beerhunter111,"Juiz de Fora, Minas Gerais"
34,San Miguel 0.0 Tostada,San Miguel Spain (Mahou San Miguel),2.1,"33cl Can @ Lupa Supermarket, Guijuelo, Spain. Golden colour with a thin white head. Aroma is malt, grain. Taste is malt, sweet, grain, metallic. Medium to light body, average carbonation.",melush,"Barcelona, Catalonia"
34,Austmann Mare Balticum,Austmann Bryggeri,4.0,"YG 210824. Brown color with a tan head. Aroma is alcohol, coffee, chocolate, roasted malt. Flavor is alcohol, coffee, roasted malt, chocolate, molasses, licorice, rye, brown sugar, bread, raisin. Very nice beer.",gunnfryd,"Trondheim, Trøndelag"
35,Spartacus Back & Future 1,Spartacus Brewing,4.1,"Borefts 2024. A black beer, no head. Aroma of liquorice, sweet strong dark malt. Taste of liquorice, strong dark malt, dark fruits, raisins, wood.",Beerhunter111,"Juiz de Fora, Minas Gerais"
35,"Emdbrau 0,0% Tostada",Font Salem (Damm),1.8,"33cl Can @ Lupa Supermarket, Guijuelo, Spain. Golden colour with a thin white head. Aroma is grain. Taste is grain, metallic. Medium to light body, average carbonation.",melush,"El Puig, Valencia, Valencian Community"
35,3 Mats Fond de Cale IPA,Brasserie 3 Mats,3.1,"33cl Bottle @ El Corte Ingles, Salamanca, Spain. Amber colour with a thin white head. Aroma is malt, slightly hoppy and citrusy. Taste follows the aroma. Medium body, average carbonation.",melush,"Strasbourg, Grand Est"
35,3 Mats Apocalypto,Brasserie 3 Mats,3.0,"33cl Bottle @ El Corte Ingles, Salamanca, Spain. Amber colour with a thin white head. Aroma is malt, yeast. Taste is malt, sweet, yeast, slightly spicy. Medium body, average carbonation.",melush,"Strasbourg, Grand Est"
35,Meduz Ambrée,Meduz Brewery,2.7,"33cl Bottle @ El Corte Ingles, Salamanca, Spain. Amber colour with a thin white head. Aroma is malt, straw. Taste is malt, sweet, grain, slightly yeasty. Medium body, average carbonation.",melush,"Uzès, Occitanie"
35,Caleya Top Secret,Cerveza Caleya,3.6,"Tap @ Slainte, Salamanca, Spain. Hazy golden colour with a thin white head. Aroma is hops, citrus, pine. Taste is hops, citrus, grass, slightly malty. Medium body, average carbonation.",melush,"Langreo, Asturias"
35,Troll-Brew Glorious Red Ale,Privatbrauerei Eichbaum Mannheim,3.0,"33cl Can @ El Corte Ingles, Salamanca, Spain. Reddish brown colour with a thin white head. Aroma is malt, straw. Taste is malt, sweet, bread, slightly herbal. Medium body, average carbonation.",melush,"Mannheim, Baden-Württemberg"
35,Salitos Pink,MBG International Premium Brands,2.3,"33cl Bottle @ El Corte Ingles, Salamanca, Spain. Pink colour with no head. Aroma is strawberries. Taste is strawberries, sweet. Medium body, average carbonation.",melush,"Paderborn, North Rhine-Westphalia"
35,Salikatt Nordic Trails,Salikatt Bryggeri,3.9,"YG 210824. Golden color with a white head. Aroma is fruit, grass, alcohol, spices. Flavor is dry, fruit, grass, alcohol, spices, funk, malt, tropical fruit. Nice beer.",gunnfryd,"Stavanger, Rogaland"
35,Poch's NDH TIPA,Poch's Cervesa Artesana,3.8,"Borefts 2024. A hazy golden beer with a white lacing. Aroma of tropical fruits, grapefruit, citra. Taste of tropical fruits, citra, grapefruit, moderate bitterness.",Beerhunter111,"Castellfollit de la Roca, Catalonia"
35,Poch's Volcanic Soul: Canela Fina,Poch's Cervesa Artesana,3.8,"Borefts 2024. A black beer with a beige head. Aroma of strong dark roasted malt, cocoa. Taste of cocoa, coffee, strong dark malt, mild carbonation.",Beerhunter111,"Castellfollit de la Roca, Catalonia"
35,Poch's / Narke / Alvinne / Kees / Delftse / Menno Olivier Sèxtuple,Poch's Cervesa Artesana,3.6,"Borefts 2024. A hazy reddish amber beer with a beige head. Aroma of dried fruits, caramel, plums. Taste of strong caramelized malt, raisins, boozy finish.",Beerhunter111,"Castellfollit de la Roca, Catalonia"
35,Jopen Hypercolour,Jopen,3.7,"Dose 0,33l: Helles Goldgelb, deutliche Trübung, mäßig stabiler mittelporiger Schaum; sehr fruchtige + würzige Nase, kräftige Süße, blumige/florale Hopfennoten, leicht kräutrig, exotische Früchte, Mango, Maracuja, Ananas, kräftig Malz, Weizen/Hafer, Karamell, kräftige Hefearomen, fruchtig-würzige Bitterkeit; sehr fruchtiger + würziger Körper, exotische Früchte, Mango, Papaya, Maracuja, kräftige würzige Hopfennoten, leicht harzig, kräftig Weizen/Hafer, sehr cremig, mittlere Kohlensäure, kräftige Hefearomen; fruchtig-würziger Nachgang",Thomas_W1,"Haarlem, North Holland"
35,Croma Back & Future,Croma Brewing Company,4.2,"Op tap bij Borefts '24. Zwarte kleur, geen kraag, getapt met BTW. Gebrand, stroperig, kokos, vanille, bourbon, rozijnen, hint van kaneel, chocolade, bitterzoete finish. Dik, vol. Erg lekker.",Borresteijn,"São Paulo, São Paulo"
35,Croma Ynfynyty (2024),Croma Brewing Company,4.0,"Op tap bij Borefts '24. Zwarte kleur, geen kraag. Getapt als ware het een Engelse Pint. Fors gebrande smaken, stroperig, bourbon, vanille, Engelse drop, rozijnen, hint van kokos, Pottertjes, goed spul. Dik en stroperig.",Borresteijn,"São Paulo, São Paulo"
36,De la Senne Zinnebir,Brasserie de la Senne,3.4,"Bottle 330 ml. Golden blond, hazy, good off-white head. Interesting aroma and taste: bitter hops, good malt with caramel and milk toffee, fruits and baked pear, good brew.",alex_leit,"Brussels, Brussels Capital Region"
36,Croma Crisp,Croma Brewing Company,3.3,"Op tap bij Borefts '24. Licht mistig goudgele kleur, dunne witte kraag. Licht zurig, fris, limoen, licht, citrusschil, licht moutig, redelijk bitter. Lichte body.",Borresteijn,"São Paulo, São Paulo"
36,Sudden Death Lübecker Helles,Sudden Death,3.3,"Dose 0,44l: Helles Gold, dezente Trübung, kräftiger stabiler feinporiger Schaum; leicht fruchtige + malzige Nase, leichte Zitrusnoten, leichte fruchtige Säure, Limetten, florale/grasige Hopfennoten, Malz, Getreide, Hefearomen, malzig-fruchtige Bitterkeit; frischer + leicht fruchtiger Körper, leichte malzig-fruchtige Süße, dezente Zitrusnoten, florale/grasige Hopfennoten, Getreide, spritzig, moderate Kohlensäure, kräftige Hefearomen; malzig-fruchtiger Nachgang",Thomas_W1,"Lübeck, Schleswig-Holstein"
36,Blech.Brut 8 Bit Kellerbier Classic (Pink Edition / 2023),Blech.Brut,3.4,"Dose 0,44l: Kräftiges Gold, bernstein, deutliche Trübung, kräftiger stabiler mittelporiger Schaum; frische + fruchtige Nase, leichte Süße, Zitrusnoten, leichte fruchtige Säure, grüne Früchte, florale/grasige Hopfennoten, Malz, Getreide, Hefearomen, malzig-fruchtige Bitterkeit; fruchtiger + malziger Körper, florale/grasige Hopfennoten, eher trockene Zitrusnoten, Limetten, Limettenabrieb, Malz, Getreide, cremig, moderate Kohlensäure, leichte Hefearomen; fruchtig-malziger Nachgang",Thomas_W1,"Bamberg, Bavaria"
36,Texels Skuumkoppe,Texelse Bierbrouwerij (Heineken),3.3,"Dose 0,33l: Kräftiges Bernstein, helles Kupfer, deutliche Trübung, kräftiger stabiler mittelporiger Schaum; frische + sehr fruchtige Nase, fruchtig-würzige Süße, Zitrusnoten, eingelegte Früchte, Orangenschale, florale Hopfennoten, Malz, Weizen, kräftige trockene Hefearomen, malzig-fruchtige Bitterkeit; frischer + fruchtiger Körper, florale/grasige Hopfennoten, leichte fruchtige Säure, Zitrusnoten, dunkle/eingelegte Früchte, kräftig Malz, Weizen, kräftige Hefearomen, cremig, kräftige Kohlensäure; würzig-fruchtiger Nachgang",Thomas_W1,"Oudeschild, North Holland"
36,Hawkers Middle Boss,Hawkers Beer,4.0,"From a 440ml can on 24/9/2024. Pours a hazy deep golden with not much of a head. Has a punchy citrus and ripe stone fruit nose. Orange and apricot dominate on the sip, with a bit of Nelson white grape presenting, but with a light caramel malt background. Stylistically quite difference from a typical big hazy, evidenced by the darker shade and a bitterness that hints of WC character. Silky mouthfeel with moderate carbonation. Really enjoyed this one.",Maris,"Reservoir, Victoria"
36,Alvinne Sourire De Mortagne Calvados Barrel Aged,Brouwerij Alvinne,3.8,"Borefts 2024. A very dark brown beer with a tan lacing. Aroma of intense dried fruits, caramel, plums, wood. Taste of dried fruits, cherries, wood, some vinegar, boozy finish.",Beerhunter111,"Moen, West Flanders"
36,Saugatuck Double Dramanatrix,Saugatuck Brewing Company,3.9,"12oz can, into a snifter. This has been sitting in my beer fridge for several years now. Pours inky black with a thin tan head that disappears quickly. Aroma dark charred malt, roasty coffee, just a hint of boozy barrel sweetness. Taste is heavy char up front, some dark raisin and prune, French roast coffee... barrel notes are light and mostly on the finish, nice oak and smooth finish. Heavy beer although drinks more in the 8-10% range, abv is well hidden here. They certainly don't cheat you on the malt here, for the abv this should probably have more prominent barrel character.",ACHops,"Douglas, Michigan"
36,Alvinne Sour'ire De Mortagne Smoked Figs Calvados BA,Brouwerij Alvinne,3.6,"A very dark brown beer with a white lacing. Aroma of caramelized apples, honey, vinegar. Taste of mild smoked plums, apples, caramel, vineous finish.",Beerhunter111,"Moen, West Flanders"
36,Poch's / Menno Olivier Raig De Fum,Poch's Cervesa Artesana,3.4,"Borefts 2024. An almost clear golden beer with a white lacing. Aroma of dry grainy malt, grassy hops, hints of smoke. Taste of dry grassy and citrusy hops, smoked grainy pale malt, moderate bitterness.",Beerhunter111,"Castellfollit de la Roca, Catalonia"
36,Alvinne Stijf & Ellendig,Brouwerij Alvinne,3.5,"Borefts 2024. A very dark brown beer with a beige lacing. Aroma of vinegar, red fruits, berries, wood, raisins. Taste of dried fruits, vinegar, red berries, wood, slightly boozy.",Beerhunter111,"Moen, West Flanders"
36,Menno Olivier Eruption,Menno Olivier Brewing,3.6,"Borefts 2024. A clear dark amber beer with a beige lacing. Aroma of resinous bitter hops, grapefruit, pine. Taste of resinous bitter hops, red malt, grapefruit, long bitter finish.",Beerhunter111,"Castellfollit de la Roca, Catalonia"
36,Poch's Volcanic Soul: Chardonnay,Poch's Cervesa Artesana,3.2,"Borefts 2024. A clear amber beer with a white lacing. Aroma of dry grainy malt, straw, resins. Taste of dried fruits, caramel, grains, biscuit, moderate bitterness.",Beerhunter111,"Castellfollit de la Roca, Catalonia"
36,Ca' del Brado Zena,Ca' del Brado,3.5,"Op tap bij Borefts '24. Lichtgele kleur, witte kraag. Lichtzuur, citroen, fris, korianderzaad, licht funky. Lichte body. Mooi fris bier.",Borresteijn,"Bologna, Emilia-Romagna"
36,Kees Double Fudge,Brouwerij Kees,3.5,"Op tap bij Borefts '24. Zwarte kleur, geen kraag. Erg heftig, boozy, gebrand, verbrand brood, fudge, alcohol, bessen, licht zuurtje, hout. Dik.",Borresteijn,"Middelburg , Zeeland"
37,Kees Bottle Brew #3 - Barley Wine,Brouwerij Kees,3.0,"Op tap (?) bij Borefts '24. Roodbruine kleur, vuilwitte kraag. Bitterkoekjes, amandelen, perensnoepjes, frambozensnoepjes, bakken met alcohol, zoet. Medium tot volle body.",Borresteijn,"Middelburg , Zeeland"
37,Eik & Tid Null Kontroll,Eik & Tid,2.4,"YG 210824. Yellow - straw color with no head. Aroma is sourness, vinegar, funk. Flavor is sourness, vinegar, wine, funk, grapes, juniper. Weird beer.",gunnfryd,"Oslo, Oslo"
37,Menno Olivier Back & Future Cuveé Mixed Fermentation,Menno Olivier Brewing,3.6,"Borefts 2024. A hazy golden beer, no head. Aroma of tart yellow grapes, brett, apricot, wood. Taste of sour apples, apricot, grapes, woody, brett, vineous finish.",Beerhunter111,"Castellfollit de la Roca, Catalonia"
37,Menno Olivier Crimson,Menno Olivier Brewing,3.7,"Borefts 2024. A hazy amber beer with a white head. Aroma of intense citrusy and resinous hops, pine, red malt. Taste of resinous bitter hops, pine, grapefruit, long botanical bitter finish.",Beerhunter111,"Castellfollit de la Roca, Catalonia"
37,De Molen Mout & Mocca (2011-),Brouwerij De Molen (Swinkels Family Brewers),4.0,"Borefts 2024. A black beer with a tan head. Aroma of roasted dark malt, chocolate, some coffee. Taste of coffee, dark roasted malt, chocolate, brownies, moderate bitterness.",Beerhunter111,"Bodegraven, South Holland"
37,Kees / Les Intenables Hop Thing,Brouwerij Kees,3.3,"Op tap bij Borefts '24. Diepgouden kleur, witte kraag. Citrus, dennen, licht zepig, licht harsig, bitter. Lichte body. Degelijk.",Borresteijn,"Middelburg , Zeeland"
37,De Molen Calvados Edition 2024 Quadrupel,Brouwerij De Molen (Swinkels Family Brewers),3.8,"Borefts 2024. A very dark reddish brown beer with a white lacing. Aroma of dried fruits, dried apples, dark malt. Taste of dried fruits, apples, plums, wood. Boozy finish.",Beerhunter111,"Bodegraven, South Holland"
37,Living Haus / Ruse Brewing Carl West Coast IPA,Living Haus Beer Company,3.7,Living Häus Carl West Coast IPA Apparently this is a collaboration with Ruse Brewing. Clear light gold with thick off-white foam that doesn’t linger. Sweet tutti-frutti hops with loads of pine. Medium to full bodied with a smooth soft mouthfeel. The taste is a well balanced west coast IPA with some additional woodsy notes. Solid stuff.,KansaiBeerLvrs,"Portland, Oregon"
37,Kees Centennial Harvest Fresh Hop IPA,Brouwerij Kees,1.6,"Op tap bij Borefts '24. Mistig goudgele kleur, witte kraag. Zweetsokken, boerenkool, weeïg, meloen, bitter. Flinke miskleun.",Borresteijn,"Middelburg , Zeeland"
37,De Molen Flintstones & Jetsons,Brouwerij De Molen (Swinkels Family Brewers),3.2,"Borefts 2024. A clear golden beer with a white lacing. Aroma of tart yellow fruits, pale malt. Taste of sour and mild smoked pale malt, moderate bitterness.",Beerhunter111,"Bodegraven, South Holland"
37,Kees Pilz Italian Pilsener,Brouwerij Kees,3.5,"Op tap bij Borefts '24. Goudgele kleur, witte kraag. Fris, citroen, limoen, grassig, bitter, licht moutig. Lichte body. Prima.",Borresteijn,"Middelburg , Zeeland"
37,De Molen Braggot Based On Heen & Weer With Mead,Brouwerij De Molen (Swinkels Family Brewers),3.0,"Borefts 2024. A clear dark golden beer with a white head. Aroma of mild sweet grainy malt, honey. Taste of sweet honey, yeast, very strong pale malt.",Beerhunter111,"Bodegraven, South Holland"
37,FrauGruber Weekend Vibes,FrauGruber Brewing,3.5,"44cl Can @ Zombier, Malaga, Spain. Hazy amber colour with a thin white head. Aroma is hops, citrus, fruits. Taste is hops, citrus, grapefruit, peach. Medium body, average carbonation.",melush,"Gundelfingen , Bavaria"
37,Brasseria della Fonte Time to Refresh,Brasseria della Fonte,3.3,"Op tap bij Borefts '24. Licht mistig goudgele kleur, witte kraag. Licht moutig, grassig, fris, hint van limoen, degelijk bitter. Lichte body.",Borresteijn,"Pienza (SI), Tuscany"
37,De Molen Doc & Delorean,Brouwerij De Molen (Swinkels Family Brewers),3.5,"Borefts 2024. A clear golden yellow beer with a white head. Aroma of grassy and floral hops, pale malt. Taste of grassy and herbal hops, pale malt, long bitter finish.",Beerhunter111,"Bodegraven, South Holland"
38,Soma Everybody Wins,Soma Beer,3.7,"44cl Can @ El Fermentador, Granada, Spain. Hazy golden colour with a thin white head. Aroma is hops, citrus, tropical fruits. Taste is hops, citrus, grapefruit, mango, hints of grapes. Medium body, average carbonation.",melush,"Girona, Catalonia"
38,De Molen Future & Mokka,Brouwerij De Molen (Swinkels Family Brewers),4.0,"Borefts 2024. A black beer with a beige head. Aroma of roasted dark malt, chocolate, liquorice. Taste of roasted dark malt, intense coffee, some vanilla, moderate bitterness.",Beerhunter111,"Bodegraven, South Holland"
38,Brasseria della Fonte Road to East Coast,Brasseria della Fonte,3.6,"Op tap bij Borefts '24. Troebelgouden kleur, witte kraag. Grassig, dennen, zacht fruitig, mango, droog, redelijk bitter. Lichte body. Prima.",Borresteijn,"Pienza (SI), Tuscany"
